Date;Start;End;Total;Residual;Hydro_pumped,
Jan-16, 2022;7:00 PM;8:00 PM;64118.5;33441.5;1679.75
Jan-16, 2022;8:00 PM;9:00 PM;60044.75;30133;2385.75
Jan-16, 2022;9:00 PM;10:00 PM;58796;27648;3718.75
Jan-16, 2022;10:00 PM;11:00 PM;58221.5;27112.5;3540.75
Jan-16, 2022;11:00 PM;12:00 AM;55459.25;23502;4505.5
Jan-17, 2022;12:00 AM;1:00 AM;53404.5;20677.5;5071.25
Jan-17, 2022;1:00 AM;2:00 AM;52038;18330.25;5737
Jan-17, 2022;2:00 AM;3:00 AM;51564;17162;5921.75
Jan-17, 2022;3:00 AM;4:00 AM;52017;16609.5;5720.75
Jan-17, 2022;4:00 AM;5:00 AM;53521;17516.25;5907.75
Jan-17, 2022;5:00 AM;6:00 AM;57082.5;21336.75;4535.5
Jan-17, 2022;6:00 AM;7:00 AM;64898.25;28131.25;1876.25
Jan-17, 2022;7:00 AM;8:00 AM;71610.5;34289.25;149
Jan-17, 2022;8:00 AM;9:00 AM;75222.75;37921.25;15.5
Jan-17, 2022;9:00 AM;10:00 AM;76405.5;37797;107.75
Jan-17, 2022;10:00 AM;11:00 AM;77430.75;37261.25;84.75
Jan-17, 2022;11:00 AM;12:00 PM;77417.25;36186.5;147.5
Jan-17, 2022;12:00 PM;1:00 PM;77273;35824.25;391.75
Jan-17, 2022;1:00 PM;2:00 PM;76390;36097;427.5
Jan-17, 2022;2:00 PM;3:00 PM;75207;36918.25;542.5
Jan-17, 2022;3:00 PM;4:00 PM;74538.75;39781;310.25
Jan-17, 2022;4:00 PM;5:00 PM;73723.25;41965;319
Jan-17, 2022;5:00 PM;6:00 PM;76206;46348.75;466
Jan-17, 2022;6:00 PM;7:00 PM;76009;48649.5;835.25
Jan-17, 2022;7:00 PM;8:00 PM;74238;49871.75;828.5
Jan-17, 2022;8:00 PM;9:00 PM;69901.5;48241;1174.25
Jan-17, 2022;9:00 PM;10:00 PM;65601;46114;1448.5
Jan-17, 2022;10:00 PM;11:00 PM;62270;44919;2053.25
Jan-17, 2022;11:00 PM;12:00 AM;58426.25;41971.75;3116.25
Jan-18, 2022;12:00 AM;1:00 AM;55587.75;39860.25;3079
Jan-18, 2022;1:00 AM;2:00 AM;54085;39207.25;4467.25
Jan-18, 2022;2:00 AM;3:00 AM;52513.75;39014.75;2869
Jan-18, 2022;3:00 AM;4:00 AM;52523.75;40154.25;3050.75
Jan-18, 2022;4:00 AM;5:00 AM;54146.75;42399.25;2986.5
Jan-18, 2022;5:00 AM;6:00 AM;56982.5;46096;2013.25
Jan-18, 2022;6:00 AM;7:00 AM;64063.5;55193.5;733.25
Jan-18, 2022;7:00 AM;8:00 AM;69876.25;62935.25;195.75
Jan-18, 2022;8:00 AM;9:00 AM;71582.5;65936.25;10.25
Jan-18, 2022;9:00 AM;10:00 AM;71643;65083.75;6.25
Jan-18, 2022;10:00 AM;11:00 AM;72109;63243.75;137.25
Jan-18, 2022;11:00 AM;12:00 PM;72294.25;60718.25;248.25
Jan-18, 2022;12:00 PM;1:00 PM;72576.25;59763;357.75
Jan-18, 2022;1:00 PM;2:00 PM;72159.75;59850.25;397
Jan-18, 2022;2:00 PM;3:00 PM;71201.75;60225;193.75
Jan-18, 2022;3:00 PM;4:00 PM;70675.5;61277.75;14
Jan-18, 2022;4:00 PM;5:00 PM;70632.75;62835.25;13.5
Jan-18, 2022;5:00 PM;6:00 PM;73344.5;65054.75;2.5
Jan-18, 2022;6:00 PM;7:00 PM;73253;64390.25;5.75
Jan-18, 2022;7:00 PM;8:00 PM;71255.25;61369.5;47.75
Jan-18, 2022;8:00 PM;9:00 PM;67734;56860;151.5
Jan-18, 2022;9:00 PM;10:00 PM;64852.5;51813.75;524.75
Jan-18, 2022;10:00 PM;11:00 PM;62531.25;48055.5;691
Jan-18, 2022;11:00 PM;12:00 AM;58942.5;43681.5;1587.75
Jan-19, 2022;12:00 AM;1:00 AM;56152.5;40172.75;3293.75
Jan-19, 2022;1:00 AM;2:00 AM;55550.25;38870.25;4927.5
Jan-19, 2022;2:00 AM;3:00 AM;54494.75;37659.5;4516.25
Jan-19, 2022;3:00 AM;4:00 AM;54603;37923.75;3799.25
Jan-19, 2022;4:00 AM;5:00 AM;55509.25;39021;2470
Jan-19, 2022;5:00 AM;6:00 AM;59003;41454.75;2395.75
Jan-19, 2022;6:00 AM;7:00 AM;65861.75;48050;751.5
Jan-19, 2022;7:00 AM;8:00 AM;71916.75;52191.75;381.25
Jan-19, 2022;8:00 AM;9:00 AM;74451;53042;16
Jan-19, 2022;9:00 AM;10:00 AM;75362.5;49669.5;451.25
Jan-19, 2022;10:00 AM;11:00 AM;75483.25;46702.5;53.75
Jan-19, 2022;11:00 AM;12:00 PM;75729.75;43731.5;281.5
Jan-19, 2022;12:00 PM;1:00 PM;76242.25;41692.75;624.25
Jan-19, 2022;1:00 PM;2:00 PM;75860.75;40939;155.5
Jan-19, 2022;2:00 PM;3:00 PM;74975.5;39797.5;165.5
Jan-19, 2022;3:00 PM;4:00 PM;74729.25;40186.5;85.5
Jan-19, 2022;4:00 PM;5:00 PM;75082;40687.25;14.5
Jan-19, 2022;5:00 PM;6:00 PM;77775.75;41482;66.75
Jan-19, 2022;6:00 PM;7:00 PM;77388.25;39438.75;445.25
Jan-19, 2022;7:00 PM;8:00 PM;75567;36624.75;1189
Jan-19, 2022;8:00 PM;9:00 PM;71730.5;30900.75;2992
Jan-19, 2022;9:00 PM;10:00 PM;67735.25;26741.75;3728.5
Jan-19, 2022;10:00 PM;11:00 PM;65070;26305.5;3229.75
Jan-19, 2022;11:00 PM;12:00 AM;61352.75;23338.75;4174.75
Jan-20, 2022;12:00 AM;1:00 AM;58389.25;20742;3522
Jan-20, 2022;1:00 AM;2:00 AM;56768.75;19218.25;5106.25
Jan-20, 2022;2:00 AM;3:00 AM;55854.75;19075.5;5097.25
Jan-20, 2022;3:00 AM;4:00 AM;55976.25;18904.25;5460.75
Jan-20, 2022;4:00 AM;5:00 AM;57660.25;19648.5;5493
Jan-20, 2022;5:00 AM;6:00 AM;60351.75;21978;3874
Jan-20, 2022;6:00 AM;7:00 AM;67304.25;28264.5;1142
Jan-20, 2022;7:00 AM;8:00 AM;73428;35283.75;223.25
Jan-20, 2022;8:00 AM;9:00 AM;76324.25;39060.25;95.75
Jan-20, 2022;9:00 AM;10:00 AM;77245.25;39273.5;211
Jan-20, 2022;10:00 AM;11:00 AM;77368.75;37083;350
Jan-20, 2022;11:00 AM;12:00 PM;77727.25;34655.5;730.75
Jan-20, 2022;12:00 PM;1:00 PM;77025.25;32358;1159.75
Jan-20, 2022;1:00 PM;2:00 PM;75433.75;32159.5;671.75
Jan-20, 2022;2:00 PM;3:00 PM;75530.75;34713.5;606.5
Jan-20, 2022;3:00 PM;4:00 PM;74954;37980.5;217.75
Jan-20, 2022;4:00 PM;5:00 PM;74759;40182.5;102.75
Jan-20, 2022;5:00 PM;6:00 PM;77259.25;44206.75;15.25
Jan-20, 2022;6:00 PM;7:00 PM;77351.75;43818;109.25
Jan-20, 2022;7:00 PM;8:00 PM;76376.75;42683.5;601.75
Jan-20, 2022;8:00 PM;9:00 PM;72198.25;38858.5;1238.75
Jan-20, 2022;9:00 PM;10:00 PM;68222.5;36843;1089.25
Jan-20, 2022;10:00 PM;11:00 PM;65645.5;35501.75;2137.75
Jan-20, 2022;11:00 PM;12:00 AM;62482.75;33002.5;3446.25
Jan-21, 2022;12:00 AM;1:00 AM;59888.25;31357;4182.25
Jan-21, 2022;1:00 AM;2:00 AM;58200;30520;4904.75
Jan-21, 2022;2:00 AM;3:00 AM;57167.75;29590.75;5160.5
Jan-21, 2022;3:00 AM;4:00 AM;57505.75;30233.5;4898
Jan-21, 2022;4:00 AM;5:00 AM;58494;32129.75;3916.25
Jan-21, 2022;5:00 AM;6:00 AM;61194.75;34502;3057
Jan-21, 2022;6:00 AM;7:00 AM;67148;40618.75;861.25
Jan-21, 2022;7:00 AM;8:00 AM;73241.5;47298.75;188.5
Jan-21, 2022;8:00 AM;9:00 AM;75561.25;49709;69
Jan-21, 2022;9:00 AM;10:00 AM;75677.75;49700.5;35.75
Jan-21, 2022;10:00 AM;11:00 AM;75828.5;48044.5;48.25
Jan-21, 2022;11:00 AM;12:00 PM;76305.75;46381.75;33.25
Jan-21, 2022;12:00 PM;1:00 PM;75887.75;44620.75;228
Jan-21, 2022;1:00 PM;2:00 PM;74669.5;42965.75;157.25
Jan-21, 2022;2:00 PM;3:00 PM;73300.5;43353.25;192
Jan-21, 2022;3:00 PM;4:00 PM;72379;45580;6.5
Jan-21, 2022;4:00 PM;5:00 PM;72526.25;46702.75;4.75
Jan-21, 2022;5:00 PM;6:00 PM;75305.5;47365.25;9.75
Jan-21, 2022;6:00 PM;7:00 PM;74906.75;45480.5;47.25
Jan-21, 2022;7:00 PM;8:00 PM;72768.25;42354;512.5
Jan-21, 2022;8:00 PM;9:00 PM;68723.75;37464;1168.5
Jan-21, 2022;9:00 PM;10:00 PM;65119.25;33646.25;2264.5
Jan-21, 2022;10:00 PM;11:00 PM;62833.75;32046.25;3093.75
Jan-21, 2022;11:00 PM;12:00 AM;60023.25;29436;4045
Jan-22, 2022;12:00 AM;1:00 AM;56171.75;26420.5;4674.75
Jan-22, 2022;1:00 AM;2:00 AM;54473.75;25475.5;5826.75
Jan-22, 2022;2:00 AM;3:00 AM;52978.75;25264.75;6286.75
Jan-22, 2022;3:00 AM;4:00 AM;52292.75;26280.5;5787.75
Jan-22, 2022;4:00 AM;5:00 AM;51923.5;27868;4403.5
Jan-22, 2022;5:00 AM;6:00 AM;51310.25;30028.75;3437
Jan-22, 2022;6:00 AM;7:00 AM;52201.25;32250.25;2254.75
Jan-22, 2022;7:00 AM;8:00 AM;54080.25;36200.75;353.25
Jan-22, 2022;8:00 AM;9:00 AM;57670.5;41850.25;260.5
Jan-22, 2022;9:00 AM;10:00 AM;60308.75;45631;24.5
Jan-22, 2022;10:00 AM;11:00 AM;61969;47294;178.25
Jan-22, 2022;11:00 AM;12:00 PM;63146.75;48154.25;7
Jan-22, 2022;12:00 PM;1:00 PM;62992.75;47838;70
Jan-22, 2022;1:00 PM;2:00 PM;61583.25;46895.75;130
Jan-22, 2022;2:00 PM;3:00 PM;60443.5;47009.75;221.75
Jan-22, 2022;3:00 PM;4:00 PM;59707.5;47876.25;53.25
Jan-22, 2022;4:00 PM;5:00 PM;60244;49365.5;387.75
Jan-22, 2022;5:00 PM;6:00 PM;63278.75;52363.75;275.5
Jan-22, 2022;6:00 PM;7:00 PM;63736;52633.75;80.25
Jan-22, 2022;7:00 PM;8:00 PM;61761;50848.75;399
Jan-22, 2022;8:00 PM;9:00 PM;57923.25;47234.75;285
Jan-22, 2022;9:00 PM;10:00 PM;55179.5;44655.75;552.75
Jan-22, 2022;10:00 PM;11:00 PM;53925.5;43518.25;968.25
Jan-22, 2022;11:00 PM;12:00 AM;50933.75;40740;1613.5
Jan-23, 2022;12:00 AM;1:00 AM;48660.5;38905.75;2900.25
Jan-23, 2022;1:00 AM;2:00 AM;46804.75;37187.5;3306.75
Jan-23, 2022;2:00 AM;3:00 AM;45789.5;36832;3623.5
Jan-23, 2022;3:00 AM;4:00 AM;45671;36916;4141.75
Jan-23, 2022;4:00 AM;5:00 AM;45724;37206.75;3991.75
Jan-23, 2022;5:00 AM;6:00 AM;45475.5;37174;3207.5
Jan-23, 2022;6:00 AM;7:00 AM;45701.5;37724;3471.5
Jan-23, 2022;7:00 AM;8:00 AM;47485;40187.5;2433.5
Jan-23, 2022;8:00 AM;9:00 AM;50289.5;43052.75;937
Jan-23, 2022;9:00 AM;10:00 AM;53532.75;45351.25;455.75
Jan-23, 2022;10:00 AM;11:00 AM;56151;46685;820.75
Jan-23, 2022;11:00 AM;12:00 PM;58632.5;47725.5;1028.75
Jan-23, 2022;12:00 PM;1:00 PM;58564.25;47210;699.5
Jan-23, 2022;1:00 PM;2:00 PM;56950.75;46344.75;562
Jan-23, 2022;2:00 PM;3:00 PM;55452;46385.25;434.25
Jan-23, 2022;3:00 PM;4:00 PM;54980.75;48140.25;214.75
Jan-23, 2022;4:00 PM;5:00 PM;55766;50926.75;268.5
Jan-23, 2022;5:00 PM;6:00 PM;59472.75;55125.25;240.75
Jan-23, 2022;6:00 PM;7:00 PM;60695.5;56622;5
Jan-23, 2022;7:00 PM;8:00 PM;59111;54841.5;8.75
Jan-23, 2022;8:00 PM;9:00 PM;56770;52061.25;397.5
Jan-23, 2022;9:00 PM;10:00 PM;54975;49749.5;388
Jan-23, 2022;10:00 PM;11:00 PM;54677.25;49219;436.25
Jan-23, 2022;11:00 PM;12:00 AM;51819.5;46288.5;1713.75
Jan-24, 2022;12:00 AM;1:00 AM;49585.25;43863;2021
Jan-24, 2022;1:00 AM;2:00 AM;48305.5;42130.5;2515.25
Jan-24, 2022;2:00 AM;3:00 AM;47856.25;41202.75;3740.25
Jan-24, 2022;3:00 AM;4:00 AM;48380;41467;4024.75
Jan-24, 2022;4:00 AM;5:00 AM;49857;42862.5;3257.75
Jan-24, 2022;5:00 AM;6:00 AM;53774.5;47140.5;1138.25
Jan-24, 2022;6:00 AM;7:00 AM;61889;55625.75;524.5
Jan-24, 2022;7:00 AM;8:00 AM;68556.75;62397.5;50.75
Jan-24, 2022;8:00 AM;9:00 AM;71578.25;64930.5;7.75
Jan-24, 2022;9:00 AM;10:00 AM;72431.75;63699.25;6.75
Jan-24, 2022;10:00 AM;11:00 AM;72869.25;61868.75;9
Jan-24, 2022;11:00 AM;12:00 PM;73503.75;61055;10
Jan-24, 2022;12:00 PM;1:00 PM;73515.75;60242.5;15
Jan-24, 2022;1:00 PM;2:00 PM;72901.25;59997.25;15.75
Jan-24, 2022;2:00 PM;3:00 PM;71497.25;60561;83
Jan-24, 2022;3:00 PM;4:00 PM;70675;62621.75;164.25
Jan-24, 2022;4:00 PM;5:00 PM;70450.25;64994.25;6.75
Jan-24, 2022;5:00 PM;6:00 PM;72852.5;68285.5;0.75
Jan-24, 2022;6:00 PM;7:00 PM;73245.5;68860.75;0
Jan-24, 2022;7:00 PM;8:00 PM;71384;66910.25;17
Jan-24, 2022;8:00 PM;9:00 PM;67494.75;63124.5;526.5
Jan-24, 2022;9:00 PM;10:00 PM;63693.5;59362.25;858
Jan-24, 2022;10:00 PM;11:00 PM;61070.25;56707.5;1979.25
Jan-24, 2022;11:00 PM;12:00 AM;57722;53054.75;2776.5
Jan-25, 2022;12:00 AM;1:00 AM;55371.25;50323.5;4500.25
Jan-25, 2022;1:00 AM;2:00 AM;53620;48270.5;4619.5
Jan-25, 2022;2:00 AM;3:00 AM;53138;47431.75;4975.5
Jan-25, 2022;3:00 AM;4:00 AM;53618.25;47704.25;5682.25
Jan-25, 2022;4:00 AM;5:00 AM;55074.5;49161.25;5313.5
Jan-25, 2022;5:00 AM;6:00 AM;58340.25;52768.5;2762.25
Jan-25, 2022;6:00 AM;7:00 AM;64719;59464;604
Jan-25, 2022;7:00 AM;8:00 AM;70393.75;65549;6.5
Jan-25, 2022;8:00 AM;9:00 AM;73067.25;68116.75;7.5
Jan-25, 2022;9:00 AM;10:00 AM;73330.5;67088.75;5.25
Jan-25, 2022;10:00 AM;11:00 AM;74056.25;66170;4
Jan-25, 2022;11:00 AM;12:00 PM;74925.5;65541.5;2.5
Jan-25, 2022;12:00 PM;1:00 PM;74844;64178.25;53.5
Jan-25, 2022;1:00 PM;2:00 PM;73810;62781.25;128.5
Jan-25, 2022;2:00 PM;3:00 PM;72379.75;62289.5;256
Jan-25, 2022;3:00 PM;4:00 PM;71704.75;63418.25;214.75
Jan-25, 2022;4:00 PM;5:00 PM;71047;64377.5;6.5
Jan-25, 2022;5:00 PM;6:00 PM;73254.75;67213;6
Jan-25, 2022;6:00 PM;7:00 PM;73609.5;67700.25;9.75
Jan-25, 2022;7:00 PM;8:00 PM;71783;65758;26.5
Jan-25, 2022;8:00 PM;9:00 PM;67805;61706.5;241.5
Jan-25, 2022;9:00 PM;10:00 PM;64313.75;57730.5;453.75
Jan-25, 2022;10:00 PM;11:00 PM;61629.75;54497.75;1035.25
Jan-25, 2022;11:00 PM;12:00 AM;58333;49879.5;1983.25
Jan-26, 2022;12:00 AM;1:00 AM;56073;46425.25;3007
Jan-26, 2022;1:00 AM;2:00 AM;54610;44251.25;3834.5
Jan-26, 2022;2:00 AM;3:00 AM;54233.5;42771.25;4899
Jan-26, 2022;3:00 AM;4:00 AM;54793.5;42098;5139
Jan-26, 2022;4:00 AM;5:00 AM;55984.75;42575.25;3892
Jan-26, 2022;5:00 AM;6:00 AM;59004;44473.75;2060.75
Jan-26, 2022;6:00 AM;7:00 AM;66220.75;50524.25;854.25
Jan-26, 2022;7:00 AM;8:00 AM;71805.75;55717;9.25
Jan-26, 2022;8:00 AM;9:00 AM;74491.5;57973.75;4.5
Jan-26, 2022;9:00 AM;10:00 AM;75012.5;56829;4
Jan-26, 2022;10:00 AM;11:00 AM;75996;55342.75;4
Jan-26, 2022;11:00 AM;12:00 PM;77181.25;54920.5;5.5
Jan-26, 2022;12:00 PM;1:00 PM;77309.25;53573.75;29.75
Jan-26, 2022;1:00 PM;2:00 PM;76688.75;51549;453.75
Jan-26, 2022;2:00 PM;3:00 PM;75575.75;50171;225.5
Jan-26, 2022;3:00 PM;4:00 PM;74770.25;49345.5;197.5
Jan-26, 2022;4:00 PM;5:00 PM;74040;49836.75;14.5
Jan-26, 2022;5:00 PM;6:00 PM;76000;51217.5;13
Jan-26, 2022;6:00 PM;7:00 PM;75991.25;50292.75;62.5
Jan-26, 2022;7:00 PM;8:00 PM;74095.75;47387;264.25
Jan-26, 2022;8:00 PM;9:00 PM;70370.5;42798;402.75
Jan-26, 2022;9:00 PM;10:00 PM;66230.25;38313;346.25
Jan-26, 2022;10:00 PM;11:00 PM;63116.75;35538.75;1658.5
Jan-26, 2022;11:00 PM;12:00 AM;60089.5;31375.5;1718
Jan-27, 2022;12:00 AM;1:00 AM;57693.25;27426.75;2711.5
Jan-27, 2022;1:00 AM;2:00 AM;56540.25;25245.5;3584.25
Jan-27, 2022;2:00 AM;3:00 AM;56251;23969.75;4303.25
Jan-27, 2022;3:00 AM;4:00 AM;55875.75;22686.75;4861.5
Jan-27, 2022;4:00 AM;5:00 AM;57225;23366;4202.25
Jan-27, 2022;5:00 AM;6:00 AM;60180.75;25566;2538.75
Jan-27, 2022;6:00 AM;7:00 AM;67137.5;31537.25;1011.5
Jan-27, 2022;7:00 AM;8:00 AM;72932.25;37535;1
Jan-27, 2022;8:00 AM;9:00 AM;75185.75;39501.25;7.75
Jan-27, 2022;9:00 AM;10:00 AM;76085.75;38354.5;151.5
Jan-27, 2022;10:00 AM;11:00 AM;77121.5;36990.25;311.25
Jan-27, 2022;11:00 AM;12:00 PM;78152.5;36087;201.5
Jan-27, 2022;12:00 PM;1:00 PM;77532.5;34735.5;619.25
Jan-27, 2022;1:00 PM;2:00 PM;76105.5;34198.25;722.25
Jan-27, 2022;2:00 PM;3:00 PM;74642.75;34054;314.75
Jan-27, 2022;3:00 PM;4:00 PM;74326;35482;272
Jan-27, 2022;4:00 PM;5:00 PM;74409.5;36519.75;224
Jan-27, 2022;5:00 PM;6:00 PM;76730.25;38215.5;167.75
Jan-27, 2022;6:00 PM;7:00 PM;76692.25;38330.25;690
Jan-27, 2022;7:00 PM;8:00 PM;74757.25;35727.5;620.75
Jan-27, 2022;8:00 PM;9:00 PM;71038.75;30786.25;1538
Jan-27, 2022;9:00 PM;10:00 PM;67203.25;26035.25;1961.25
Jan-27, 2022;10:00 PM;11:00 PM;64177;24068.25;3478.5
Jan-27, 2022;11:00 PM;12:00 AM;60808.5;21550.75;4957.25
Jan-28, 2022;12:00 AM;1:00 AM;58242;19147;5605.25
Jan-28, 2022;1:00 AM;2:00 AM;56377.25;17245.5;5531.25
Jan-28, 2022;2:00 AM;3:00 AM;55432;16628;5983
Jan-28, 2022;3:00 AM;4:00 AM;55648.75;17310.5;5701.75
Jan-28, 2022;4:00 AM;5:00 AM;56957;18981.75;5075.25
Jan-28, 2022;5:00 AM;6:00 AM;60540.25;23281.25;3854
Jan-28, 2022;6:00 AM;7:00 AM;67574.5;30887.75;1592.25
Jan-28, 2022;7:00 AM;8:00 AM;73529.5;38747.75;58
Jan-28, 2022;8:00 AM;9:00 AM;75566.5;42073.25;22.25
Jan-28, 2022;9:00 AM;10:00 AM;75825.75;41484.25;87.25
Jan-28, 2022;10:00 AM;11:00 AM;75950.75;39806.5;365.25
Jan-28, 2022;11:00 AM;12:00 PM;75948.5;41213.25;17.75
Jan-28, 2022;12:00 PM;1:00 PM;74857.75;41081.5;216.5
Jan-28, 2022;1:00 PM;2:00 PM;72805.75;40510.25;752
Jan-28, 2022;2:00 PM;3:00 PM;71763.5;43337.25;744.75
Jan-28, 2022;3:00 PM;4:00 PM;70552.5;47418;308.25
Jan-28, 2022;4:00 PM;5:00 PM;69884;51683.25;77.5
Jan-28, 2022;5:00 PM;6:00 PM;72217;54576.75;18.75
Jan-28, 2022;6:00 PM;7:00 PM;72966.5;53424;6.5
Jan-28, 2022;7:00 PM;8:00 PM;71720.5;50649.75;282.75
Jan-28, 2022;8:00 PM;9:00 PM;67362;44720;315
Jan-28, 2022;9:00 PM;10:00 PM;63652.25;39294;292.5
Jan-28, 2022;10:00 PM;11:00 PM;61255.75;35464.5;625
Jan-28, 2022;11:00 PM;12:00 AM;58211.75;30516;901.5
Jan-29, 2022;12:00 AM;1:00 AM;55082.75;25790.75;664.5
Jan-29, 2022;1:00 AM;2:00 AM;53063.75;21572.75;1718.25
Jan-29, 2022;2:00 AM;3:00 AM;51818.75;18636.75;1911.5
Jan-29, 2022;3:00 AM;4:00 AM;51099;16594.75;3434
Jan-29, 2022;4:00 AM;5:00 AM;51112.75;15609.5;4285
Jan-29, 2022;5:00 AM;6:00 AM;51892.5;15066.25;4830.25
Jan-29, 2022;6:00 AM;7:00 AM;53116.75;14438.5;4524
Jan-29, 2022;7:00 AM;8:00 AM;56003.25;15620.25;2072.5
Jan-29, 2022;8:00 AM;9:00 AM;59803.75;18419.75;1134.5
Jan-29, 2022;9:00 AM;10:00 AM;63330.25;20132;322.75
Jan-29, 2022;10:00 AM;11:00 AM;65457;19799.25;698.75
Jan-29, 2022;11:00 AM;12:00 PM;66744.25;20126.5;471.25
Jan-29, 2022;12:00 PM;1:00 PM;65857;18683.75;1103.5
Jan-29, 2022;1:00 PM;2:00 PM;64750.25;17057;2631.75
Jan-29, 2022;2:00 PM;3:00 PM;63819;16458;2051.5
Jan-29, 2022;3:00 PM;4:00 PM;62370.75;17822.75;1023.75
Jan-29, 2022;4:00 PM;5:00 PM;62118.5;17664.25;268.5
Jan-29, 2022;5:00 PM;6:00 PM;65719.5;21569.25;353.75
Jan-29, 2022;6:00 PM;7:00 PM;66159.5;21254;239.75
Jan-29, 2022;7:00 PM;8:00 PM;63446.5;19047;484
Jan-29, 2022;8:00 PM;9:00 PM;59652.5;15819;959.25
Jan-29, 2022;9:00 PM;10:00 PM;56548.25;13281.25;1383.75
Jan-29, 2022;10:00 PM;11:00 PM;55730.25;13028.5;1505.25
Jan-29, 2022;11:00 PM;12:00 AM;52856.25;11495;3164.25
Jan-30, 2022;12:00 AM;1:00 AM;50266.5;11479.75;3461.25
Jan-30, 2022;1:00 AM;2:00 AM;47911.75;10236.75;3075.75
Jan-30, 2022;2:00 AM;3:00 AM;46752.75;9239.75;4497
Jan-30, 2022;3:00 AM;4:00 AM;46382.25;9196.75;4106.25
Jan-30, 2022;4:00 AM;5:00 AM;46409.75;9672.25;3570.25
Jan-30, 2022;5:00 AM;6:00 AM;46889.25;9583.75;3496
Jan-30, 2022;6:00 AM;7:00 AM;47477;9548.75;3245.25
Jan-30, 2022;7:00 AM;8:00 AM;48636;10096.25;2329
Jan-30, 2022;8:00 AM;9:00 AM;51142;10703;1848.25
Jan-30, 2022;9:00 AM;10:00 AM;54639.25;10759.25;2105
Jan-30, 2022;10:00 AM;11:00 AM;56905;9703;3294
Jan-30, 2022;11:00 AM;12:00 PM;58622.25;8737.5;3342.25
Jan-30, 2022;12:00 PM;1:00 PM;58978;8778;3493.25
Jan-30, 2022;1:00 PM;2:00 PM;57413.5;8225.5;4233
Jan-30, 2022;2:00 PM;3:00 PM;55453.75;9870.25;2217.75
Jan-30, 2022;3:00 PM;4:00 PM;54844.25;13570.5;1641.75
Jan-30, 2022;4:00 PM;5:00 PM;55364;19978;193
Jan-30, 2022;5:00 PM;6:00 PM;59952.75;28082.5;48.75
Jan-30, 2022;6:00 PM;7:00 PM;62612.25;33453.25;0
Jan-30, 2022;7:00 PM;8:00 PM;60536;33697.25;0
Jan-30, 2022;8:00 PM;9:00 PM;57962;33331;111.75
Jan-30, 2022;9:00 PM;10:00 PM;56349.75;33835.5;44.25
Jan-30, 2022;10:00 PM;11:00 PM;56390.25;35134.75;253.25
Jan-30, 2022;11:00 PM;12:00 AM;53944.25;32508.25;1308.5
Jan-31, 2022;12:00 AM;1:00 AM;52434.25;30308.25;2730.5
Jan-31, 2022;1:00 AM;2:00 AM;50879;26702.75;4007
Jan-31, 2022;2:00 AM;3:00 AM;50648.5;25359;4109
Jan-31, 2022;3:00 AM;4:00 AM;50785.5;26375;3524.5
Jan-31, 2022;4:00 AM;5:00 AM;52618.25;29274.75;3270
Jan-31, 2022;5:00 AM;6:00 AM;56124;32111.75;1418.25
Jan-31, 2022;6:00 AM;7:00 AM;63683.75;39479.25;857.25
Jan-31, 2022;7:00 AM;8:00 AM;70034.5;47368;36.75
Jan-31, 2022;8:00 AM;9:00 AM;73317;52138;4
Jan-31, 2022;9:00 AM;10:00 AM;74868.25;53746.25;2.5
Jan-31, 2022;10:00 AM;11:00 AM;75593;53947;10
Jan-31, 2022;11:00 AM;12:00 PM;76340.75;53935;15.75
Jan-31, 2022;12:00 PM;1:00 PM;76845.75;53923;12.75
Jan-31, 2022;1:00 PM;2:00 PM;76352.5;54133;56.5
Jan-31, 2022;2:00 PM;3:00 PM;74678;53311;18.75
Jan-31, 2022;3:00 PM;4:00 PM;73735;53413.75;148.25
Jan-31, 2022;4:00 PM;5:00 PM;73637;54233;412.25
Jan-31, 2022;5:00 PM;6:00 PM;76354.25;56828.5;89.5
Jan-31, 2022;6:00 PM;7:00 PM;77146.5;56739;3
Jan-31, 2022;7:00 PM;8:00 PM;75032.25;54198.75;220
Jan-31, 2022;8:00 PM;9:00 PM;71465;50137.75;262.25
Jan-31, 2022;9:00 PM;10:00 PM;67970;45124.25;553.5
Jan-31, 2022;10:00 PM;11:00 PM;65426.5;42658;702.25
Jan-31, 2022;11:00 PM;12:00 AM;62183;38500.5;2591.5
Feb-01, 2022;12:00 AM;1:00 AM;56414.75;33479.25;3083.25
Feb-01, 2022;1:00 AM;2:00 AM;55271;32473.25;4445.75
Feb-01, 2022;2:00 AM;3:00 AM;54689.5;31789.25;4836.75
Feb-01, 2022;3:00 AM;4:00 AM;54735.25;32179.5;4953.25
Feb-01, 2022;4:00 AM;5:00 AM;55641.75;31562.5;3977.25
Feb-01, 2022;5:00 AM;6:00 AM;58879.75;32717;2527.25
Feb-01, 2022;6:00 AM;7:00 AM;65826.75;36820.75;1550.5
Feb-01, 2022;7:00 AM;8:00 AM;72264.5;41326.5;617.25
Feb-01, 2022;8:00 AM;9:00 AM;75512.25;42307.25;230
Feb-01, 2022;9:00 AM;10:00 AM;76727.5;40386.25;208.5
Feb-01, 2022;10:00 AM;11:00 AM;77600.25;37973.25;210
Feb-01, 2022;11:00 AM;12:00 PM;78539;37050.75;233.75
Feb-01, 2022;12:00 PM;1:00 PM;78680.75;35538.5;724.75
